# ----------------------------------------
# All Web Site Data
# Searches by Player and Date
# 20191020-20191026
# ----------------------------------------

Event Label,Date,Total Events,Unique Events,Event Value,Avg. Value
29205,20191024,1,1,"29,205","29,205.00"
29205,20191025,1,1,"29,205","29,205.00"
29189,20191023,1,1,"29,189","29,189.00"
29177,20191022,1,1,"29,177","29,177.00"
29163,20191021,1,1,"29,163","29,163.00"
29163,20191024,1,1,"29,163","29,163.00"
29161,20191020,1,1,"29,161","29,161.00"
29142,20191022,1,1,"29,142","29,142.00"
29131,20191022,1,1,"29,131","29,131.00"
29112,20191020,1,1,"29,112","29,112.00"
29107,20191021,1,1,"29,107","29,107.00"
29100,20191022,1,1,"29,100","29,100.00"
29089,20191024,1,1,"29,089","29,089.00"
29089,20191025,1,1,"29,089","29,089.00"
29082,20191024,1,1,"29,082","29,082.00"
29078,20191024,1,1,"29,078","29,078.00"
29072,20191023,1,1,"29,072","29,072.00"
29047,20191022,1,1,"29,047","29,047.00"
29033,20191021,1,1,"29,033","29,033.00"
29021,20191022,1,1,"29,021","29,021.00"
29018,20191024,1,1,"29,018","29,018.00"
29007,20191021,1,1,"29,007","29,007.00"
29007,20191024,1,1,"29,007","29,007.00"
29004,20191023,1,1,"29,004","29,004.00"
28986,20191020,1,1,"28,986","28,986.00"
28985,20191026,1,1,"28,985","28,985.00"
28971,20191021,1,1,"28,971","28,971.00"
28960,20191021,1,1,"28,960","28,960.00"
28945,20191024,1,1,"28,945","28,945.00"
28936,20191020,1,1,"28,936","28,936.00"
28929,20191020,1,1,"28,929","28,929.00"
28929,20191026,1,1,"28,929","28,929.00"
28928,20191023,1,1,"28,928","28,928.00"
28920,20191022,1,1,"28,920","28,920.00"
28913,20191023,1,1,"28,913","28,913.00"
28907,20191021,1,1,"28,907","28,907.00"
28903,20191023,1,1,"28,903","28,903.00"
28900,20191022,1,1,"28,900","28,900.00"
28892,20191021,1,1,"28,892","28,892.00"
28891,20191021,1,1,"28,891","28,891.00"
28891,20191022,1,1,"28,891","28,891.00"
28889,20191021,1,1,"28,889","28,889.00"
28889,20191024,1,1,"28,889","28,889.00"
28889,20191026,1,1,"28,889","28,889.00"
28887,20191024,1,1,"28,887","28,887.00"
28884,20191025,1,1,"28,884","28,884.00"
28884,20191026,1,1,"28,884","28,884.00"
28883,20191021,1,1,"28,883","28,883.00"
28882,20191022,1,1,"28,882","28,882.00"
28882,20191026,1,1,"28,882","28,882.00"
28871,20191026,1,1,"28,871","28,871.00"
28862,20191022,1,1,"28,862","28,862.00"
28862,20191023,1,1,"28,862","28,862.00"
28862,20191026,1,1,"28,862","28,862.00"
28861,20191020,1,1,"28,861","28,861.00"
28861,20191026,1,1,"28,861","28,861.00"
28860,20191020,1,1,"28,860","28,860.00"
28859,20191023,1,1,"28,859","28,859.00"
28856,20191023,1,1,"28,856","28,856.00"
28852,20191020,1,1,"28,852","28,852.00"
28852,20191021,1,1,"28,852","28,852.00"
28852,20191022,1,1,"28,852","28,852.00"
28851,20191024,1,1,"28,851","28,851.00"
28845,20191020,1,1,"28,845","28,845.00"
28839,20191026,1,1,"28,839","28,839.00"
28825,20191021,1,1,"28,825","28,825.00"
28825,20191024,1,1,"28,825","28,825.00"
28811,20191022,1,1,"28,811","28,811.00"
28810,20191025,1,1,"28,810","28,810.00"
28810,20191026,1,1,"28,810","28,810.00"
28809,20191023,1,1,"28,809","28,809.00"
28809,20191024,1,1,"28,809","28,809.00"
28809,20191025,1,1,"28,809","28,809.00"
28804,20191020,1,1,"28,804","28,804.00"
28804,20191021,1,1,"28,804","28,804.00"
28804,20191023,1,1,"28,804","28,804.00"
28801,20191020,1,1,"28,801","28,801.00"
28789,20191021,1,1,"28,789","28,789.00"
28789,20191023,1,1,"28,789","28,789.00"
28789,20191024,1,1,"28,789","28,789.00"
28789,20191025,1,1,"28,789","28,789.00"
28789,20191026,1,1,"28,789","28,789.00"
28788,20191021,1,1,"28,788","28,788.00"
28788,20191022,1,1,"28,788","28,788.00"
28787,20191023,1,1,"28,787","28,787.00"
28787,20191024,1,1,"28,787","28,787.00"
28780,20191021,1,1,"28,780","28,780.00"
28780,20191025,1,1,"28,780","28,780.00"
28772,20191023,1,1,"28,772","28,772.00"
28768,20191021,1,1,"28,768","28,768.00"
28767,20191024,1,1,"28,767","28,767.00"
28765,20191020,1,1,"28,765","28,765.00"
28756,20191021,1,1,"28,756","28,756.00"
28756,20191023,1,1,"28,756","28,756.00"
28756,20191024,1,1,"28,756","28,756.00"
28743,20191026,1,1,"28,743","28,743.00"
9483,20191020,3,2,"28,449","9,483.00"
27925,20191023,1,1,"27,925","27,925.00"
9298,20191021,3,2,"27,894","9,298.00"
4638,20191022,6,5,"27,828","4,638.00"
9098,20191025,3,1,"27,294","9,098.00"
26855,20191024,1,1,"26,855","26,855.00"
13395,20191022,2,2,"26,790","13,395.00"
8863,20191026,3,2,"26,589","8,863.00"
26051,20191022,1,1,"26,051","26,051.00"
12924,20191020,2,2,"25,848","12,924.00"
25714,20191024,1,1,"25,714","25,714.00"
6393,20191024,4,3,"25,572","6,393.00"
6072,20191020,4,2,"24,288","6,072.00"
12053,20191022,2,2,"24,106","12,053.00"
12053,20191024,2,1,"24,106","12,053.00"
11997,20191024,2,2,"23,994","11,997.00"
11997,20191025,2,2,"23,994","11,997.00"
11955,20191022,2,1,"23,910","11,955.00"
23719,20191026,1,1,"23,719","23,719.00"
11846,20191020,2,1,"23,692","11,846.00"
11834,20191026,2,2,"23,668","11,834.00"
23615,20191022,1,1,"23,615","23,615.00"
23409,20191026,1,1,"23,409","23,409.00"
23403,20191023,1,1,"23,403","23,403.00"
23340,20191020,1,1,"23,340","23,340.00"
23340,20191023,1,1,"23,340","23,340.00"
23305,20191026,1,1,"23,305","23,305.00"
11590,20191020,2,1,"23,180","11,590.00"
11590,20191023,2,2,"23,180","11,590.00"
22739,20191020,1,1,"22,739","22,739.00"
7544,20191024,3,3,"22,632","7,544.00"
11269,20191021,2,2,"22,538","11,269.00"
7473,20191024,3,2,"22,419","7,473.00"
11042,20191025,2,2,"22,084","11,042.00"
7218,20191020,3,2,"21,654","7,218.00"
21648,20191024,1,1,"21,648","21,648.00"
21432,20191023,1,1,"21,432","21,432.00"
21019,20191020,1,1,"21,019","21,019.00"
21004,20191023,1,1,"21,004","21,004.00"
20957,20191025,1,1,"20,957","20,957.00"
20936,20191025,1,1,"20,936","20,936.00"
20775,20191021,1,1,"20,775","20,775.00"
20740,20191022,1,1,"20,740","20,740.00"
20722,20191020,1,1,"20,722","20,722.00"
20722,20191026,1,1,"20,722","20,722.00"
10357,20191023,2,1,"20,714","10,357.00"
20692,20191021,1,1,"20,692","20,692.00"
20681,20191022,1,1,"20,681","20,681.00"
20656,20191025,1,1,"20,656","20,656.00"
20441,20191020,1,1,"20,441","20,441.00"
20404,20191021,1,1,"20,404","20,404.00"
20297,20191024,1,1,"20,297","20,297.00"
20231,20191025,1,1,"20,231","20,231.00"
20062,20191020,1,1,"20,062","20,062.00"
20062,20191022,1,1,"20,062","20,062.00"
19976,20191021,1,1,"19,976","19,976.00"
19976,20191022,1,1,"19,976","19,976.00"
4993,20191020,4,4,"19,972","4,993.00"
9910,20191025,2,1,"19,820","9,910.00"
19638,20191023,1,1,"19,638","19,638.00"
9717,20191021,2,1,"19,434","9,717.00"
9666,20191022,2,1,"19,332","9,666.00"
19315,20191021,1,1,"19,315","19,315.00"
19256,20191023,1,1,"19,256","19,256.00"
9614,20191024,2,2,"19,228","9,614.00"
19078,20191020,1,1,"19,078","19,078.00"
19078,20191022,1,1,"19,078","19,078.00"
19078,20191023,1,1,"19,078","19,078.00"
9508,20191020,2,2,"19,016","9,508.00"
9508,20191021,2,2,"19,016","9,508.00"
18986,20191020,1,1,"18,986","18,986.00"
18944,20191021,1,1,"18,944","18,944.00"
9461,20191026,2,1,"18,922","9,461.00"
18804,20191022,1,1,"18,804","18,804.00"
18745,20191020,1,1,"18,745","18,745.00"
18745,20191021,1,1,"18,745","18,745.00"
18745,20191023,1,1,"18,745","18,745.00"
18745,20191024,1,1,"18,745","18,745.00"
18745,20191026,1,1,"18,745","18,745.00"
18708,20191021,1,1,"18,708","18,708.00"
6231,20191024,3,2,"18,693","6,231.00"
9337,20191026,2,1,"18,674","9,337.00"
9298,20191020,2,2,"18,596","9,298.00"
18583,20191020,1,1,"18,583","18,583.00"
18583,20191024,1,1,"18,583","18,583.00"
3710,20191024,5,3,"18,550","3,710.00"
3710,20191026,5,4,"18,550","3,710.00"
18472,20191021,1,1,"18,472","18,472.00"
18433,20191023,1,1,"18,433","18,433.00"
18433,20191025,1,1,"18,433","18,433.00"
18433,20191026,1,1,"18,433","18,433.00"
18428,20191022,1,1,"18,428","18,428.00"
18428,20191023,1,1,"18,428","18,428.00"
18366,20191026,1,1,"18,366","18,366.00"
3669,20191026,5,2,"18,345","3,669.00"
18324,20191020,1,1,"18,324","18,324.00"
18324,20191022,1,1,"18,324","18,324.00"
18297,20191023,1,1,"18,297","18,297.00"
18295,20191025,1,1,"18,295","18,295.00"
18218,20191020,1,1,"18,218","18,218.00"
6072,20191021,3,3,"18,216","6,072.00"
18135,20191026,1,1,"18,135","18,135.00"
18116,20191025,1,1,"18,116","18,116.00"
18103,20191023,1,1,"18,103","18,103.00"
18099,20191020,1,1,"18,099","18,099.00"
18099,20191021,1,1,"18,099","18,099.00"
18059,20191020,1,1,"18,059","18,059.00"
18040,20191026,1,1,"18,040","18,040.00"
18025,20191020,1,1,"18,025","18,025.00"
18025,20191021,1,1,"18,025","18,025.00"
18025,20191023,1,1,"18,025","18,025.00"
18020,20191024,1,1,"18,020","18,020.00"
18019,20191024,1,1,"18,019","18,019.00"
18004,20191020,1,1,"18,004","18,004.00"
18004,20191021,1,1,"18,004","18,004.00"
18004,20191025,1,1,"18,004","18,004.00"
17917,20191023,1,1,"17,917","17,917.00"
17889,20191023,1,1,"17,889","17,889.00"
17860,20191023,1,1,"17,860","17,860.00"
17809,20191026,1,1,"17,809","17,809.00"
17766,20191020,1,1,"17,766","17,766.00"
17766,20191023,1,1,"17,766","17,766.00"
8863,20191023,2,2,"17,726","8,863.00"
17646,20191021,1,1,"17,646","17,646.00"
17604,20191021,1,1,"17,604","17,604.00"
17586,20191024,1,1,"17,586","17,586.00"
17552,20191020,1,1,"17,552","17,552.00"
17552,20191025,1,1,"17,552","17,552.00"
17529,20191021,1,1,"17,529","17,529.00"
17529,20191022,1,1,"17,529","17,529.00"
17529,20191025,1,1,"17,529","17,529.00"
17525,20191020,1,1,"17,525","17,525.00"
17525,20191021,1,1,"17,525","17,525.00"
17510,20191022,1,1,"17,510","17,510.00"
17469,20191020,1,1,"17,469","17,469.00"
17469,20191025,1,1,"17,469","17,469.00"
17427,20191022,1,1,"17,427","17,427.00"
4348,20191024,4,1,"17,392","4,348.00"
17235,20191020,1,1,"17,235","17,235.00"
17235,20191021,1,1,"17,235","17,235.00"
17234,20191020,1,1,"17,234","17,234.00"
16948,20191025,1,1,"16,948","16,948.00"
16918,20191021,1,1,"16,918","16,918.00"
16918,20191025,1,1,"16,918","16,918.00"
16882,20191020,1,1,"16,882","16,882.00"
16879,20191022,1,1,"16,879","16,879.00"
16873,20191026,1,1,"16,873","16,873.00"
16825,20191020,1,1,"16,825","16,825.00"
16825,20191023,1,1,"16,825","16,825.00"
8378,20191025,2,2,"16,756","8,378.00"
16753,20191022,1,1,"16,753","16,753.00"
16743,20191021,1,1,"16,743","16,743.00"
8363,20191024,2,1,"16,726","8,363.00"
16691,20191024,1,1,"16,691","16,691.00"
8295,20191020,2,2,"16,590","8,295.00"
5529,20191024,3,2,"16,587","5,529.00"
5529,20191026,3,3,"16,587","5,529.00"
16536,20191021,1,1,"16,536","16,536.00"
16536,20191023,1,1,"16,536","16,536.00"
8254,20191021,2,2,"16,508","8,254.00"
16465,20191025,1,1,"16,465","16,465.00"
16427,20191024,1,1,"16,427","16,427.00"
16371,20191023,1,1,"16,371","16,371.00"
16371,20191025,1,1,"16,371","16,371.00"
16371,20191026,1,1,"16,371","16,371.00"
16361,20191026,1,1,"16,361","16,361.00"
4089,20191020,4,2,"16,356","4,089.00"
16247,20191021,1,1,"16,247","16,247.00"
16247,20191025,1,1,"16,247","16,247.00"
16231,20191020,1,1,"16,231","16,231.00"
16231,20191021,1,1,"16,231","16,231.00"
16226,20191022,1,1,"16,226","16,226.00"
16203,20191020,1,1,"16,203","16,203.00"
16203,20191025,1,1,"16,203","16,203.00"
16178,20191021,1,1,"16,178","16,178.00"
16174,20191020,1,1,"16,174","16,174.00"
16174,20191023,1,1,"16,174","16,174.00"
16164,20191024,1,1,"16,164","16,164.00"
16164,20191025,1,1,"16,164","16,164.00"
16105,20191022,1,1,"16,105","16,105.00"
16092,20191021,1,1,"16,092","16,092.00"
16090,20191022,1,1,"16,090","16,090.00"
16090,20191024,1,1,"16,090","16,090.00"
16084,20191020,1,1,"16,084","16,084.00"
16077,20191020,1,1,"16,077","16,077.00"
16046,20191024,1,1,"16,046","16,046.00"
8018,20191025,2,2,"16,036","8,018.00"
16034,20191024,1,1,"16,034","16,034.00"
16019,20191020,1,1,"16,019","16,019.00"
16015,20191023,1,1,"16,015","16,015.00"
15982,20191020,1,1,"15,982","15,982.00"
15982,20191023,1,1,"15,982","15,982.00"
15980,20191022,1,1,"15,980","15,980.00"
3993,20191020,4,4,"15,972","3,993.00"
3993,20191022,4,3,"15,972","3,993.00"
15949,20191026,1,1,"15,949","15,949.00"
15883,20191026,1,1,"15,883","15,883.00"
15847,20191020,1,1,"15,847","15,847.00"
15833,20191021,1,1,"15,833","15,833.00"
15821,20191021,1,1,"15,821","15,821.00"
15812,20191021,1,1,"15,812","15,812.00"
15727,20191025,1,1,"15,727","15,727.00"
15710,20191025,1,1,"15,710","15,710.00"
15706,20191026,1,1,"15,706","15,706.00"
15684,20191025,1,1,"15,684","15,684.00"
15661,20191024,1,1,"15,661","15,661.00"
15661,20191026,1,1,"15,661","15,661.00"
15657,20191023,1,1,"15,657","15,657.00"
3912,20191024,4,2,"15,648","3,912.00"
15644,20191020,1,1,"15,644","15,644.00"
15642,20191024,1,1,"15,642","15,642.00"
15641,20191022,1,1,"15,641","15,641.00"
15641,20191023,1,1,"15,641","15,641.00"
15631,20191024,1,1,"15,631","15,631.00"
15626,20191020,1,1,"15,626","15,626.00"
15572,20191025,1,1,"15,572","15,572.00"
15552,20191021,1,1,"15,552","15,552.00"
15551,20191021,1,1,"15,551","15,551.00"
15538,20191020,1,1,"15,538","15,538.00"
15538,20191021,1,1,"15,538","15,538.00"
15538,20191022,1,1,"15,538","15,538.00"
15521,20191024,1,1,"15,521","15,521.00"
15507,20191021,1,1,"15,507","15,507.00"
15507,20191023,1,1,"15,507","15,507.00"
15505,20191020,1,1,"15,505","15,505.00"
15505,20191026,1,1,"15,505","15,505.00"
15496,20191021,1,1,"15,496","15,496.00"
7744,20191025,2,2,"15,488","7,744.00"
3871,20191020,4,4,"15,484","3,871.00"
15460,20191025,1,1,"15,460","15,460.00"
15454,20191023,1,1,"15,454","15,454.00"
7722,20191021,2,2,"15,444","7,722.00"
15429,20191022,1,1,"15,429","15,429.00"
15429,20191025,1,1,"15,429","15,429.00"
15418,20191022,1,1,"15,418","15,418.00"
15416,20191020,1,1,"15,416","15,416.00"
7707,20191024,2,1,"15,414","7,707.00"
15407,20191022,1,1,"15,407","15,407.00"
15407,20191025,1,1,"15,407","15,407.00"
15383,20191022,1,1,"15,383","15,383.00"
15367,20191026,1,1,"15,367","15,367.00"
15335,20191021,1,1,"15,335","15,335.00"
15335,20191022,1,1,"15,335","15,335.00"
15298,20191025,1,1,"15,298","15,298.00"
7649,20191025,2,1,"15,298","7,649.00"
15289,20191020,1,1,"15,289","15,289.00"
15289,20191023,1,1,"15,289","15,289.00"
15285,20191020,1,1,"15,285","15,285.00"
15279,20191020,1,1,"15,279","15,279.00"
15279,20191025,1,1,"15,279","15,279.00"
15275,20191025,1,1,"15,275","15,275.00"
15260,20191022,1,1,"15,260","15,260.00"
15257,20191026,1,1,"15,257","15,257.00"
15248,20191025,1,1,"15,248","15,248.00"
15233,20191023,1,1,"15,233","15,233.00"
15233,20191025,1,1,"15,233","15,233.00"
15232,20191025,1,1,"15,232","15,232.00"
15228,20191022,1,1,"15,228","15,228.00"
15228,20191026,1,1,"15,228","15,228.00"
15226,20191025,1,1,"15,226","15,226.00"
15216,20191020,1,1,"15,216","15,216.00"
15200,20191020,1,1,"15,200","15,200.00"
15200,20191026,1,1,"15,200","15,200.00"
15192,20191023,1,1,"15,192","15,192.00"
15189,20191022,1,1,"15,189","15,189.00"
15187,20191026,1,1,"15,187","15,187.00"
15183,20191025,1,1,"15,183","15,183.00"
15179,20191021,1,1,"15,179","15,179.00"
15179,20191022,1,1,"15,179","15,179.00"
15179,20191023,1,1,"15,179","15,179.00"
15167,20191023,1,1,"15,167","15,167.00"
15166,20191025,1,1,"15,166","15,166.00"
15165,20191022,1,1,"15,165","15,165.00"
15147,20191023,1,1,"15,147","15,147.00"
15147,20191025,1,1,"15,147","15,147.00"
15142,20191022,1,1,"15,142","15,142.00"
15142,20191025,1,1,"15,142","15,142.00"
15132,20191022,1,1,"15,132","15,132.00"
15122,20191026,1,1,"15,122","15,122.00"
15114,20191025,1,1,"15,114","15,114.00"
15104,20191020,1,1,"15,104","15,104.00"
15102,20191020,1,1,"15,102","15,102.00"
15102,20191023,1,1,"15,102","15,102.00"
15102,20191026,1,1,"15,102","15,102.00"
15096,20191022,1,1,"15,096","15,096.00"
15092,20191023,1,1,"15,092","15,092.00"
7544,20191023,2,2,"15,088","7,544.00"
15082,20191023,1,1,"15,082","15,082.00"
15071,20191020,1,1,"15,071","15,071.00"
15071,20191021,1,1,"15,071","15,071.00"
15067,20191025,1,1,"15,067","15,067.00"
15063,20191020,1,1,"15,063","15,063.00"
15062,20191024,1,1,"15,062","15,062.00"
15057,20191020,1,1,"15,057","15,057.00"
15056,20191022,1,1,"15,056","15,056.00"
15056,20191024,1,1,"15,056","15,056.00"
15053,20191020,1,1,"15,053","15,053.00"
15053,20191022,1,1,"15,053","15,053.00"
15053,20191025,1,1,"15,053","15,053.00"
15049,20191021,1,1,"15,049","15,049.00"
15049,20191023,1,1,"15,049","15,049.00"
15041,20191022,1,1,"15,041","15,041.00"
15040,20191021,1,1,"15,040","15,040.00"
15035,20191026,1,1,"15,035","15,035.00"
15018,20191020,1,1,"15,018","15,018.00"
15017,20191021,1,1,"15,017","15,017.00"
15017,20191025,1,1,"15,017","15,017.00"
15008,20191022,1,1,"15,008","15,008.00"
15000,20191023,1,1,"15,000","15,000.00"
14979,20191021,1,1,"14,979","14,979.00"
4993,20191022,3,3,"14,979","4,993.00"
14978,20191024,1,1,"14,978","14,978.00"
14972,20191020,1,1,"14,972","14,972.00"
14972,20191021,1,1,"14,972","14,972.00"
14972,20191022,1,1,"14,972","14,972.00"
14969,20191026,1,1,"14,969","14,969.00"
14964,20191020,1,1,"14,964","14,964.00"
14964,20191023,1,1,"14,964","14,964.00"
14963,20191023,1,1,"14,963","14,963.00"
14962,20191021,1,1,"14,962","14,962.00"
14952,20191022,1,1,"14,952","14,952.00"
14952,20191023,1,1,"14,952","14,952.00"
14952,20191026,1,1,"14,952","14,952.00"
14947,20191024,1,1,"14,947","14,947.00"
14946,20191021,1,1,"14,946","14,946.00"
7473,20191026,2,2,"14,946","7,473.00"
14930,20191020,1,1,"14,930","14,930.00"
14930,20191024,1,1,"14,930","14,930.00"
14930,20191025,1,1,"14,930","14,930.00"
14929,20191023,1,1,"14,929","14,929.00"
14929,20191026,1,1,"14,929","14,929.00"
14924,20191023,1,1,"14,924","14,924.00"
14921,20191022,1,1,"14,921","14,921.00"
14921,20191024,1,1,"14,921","14,921.00"
14921,20191026,1,1,"14,921","14,921.00"
14912,20191026,1,1,"14,912","14,912.00"
14897,20191020,1,1,"14,897","14,897.00"
14897,20191021,1,1,"14,897","14,897.00"
14894,20191022,1,1,"14,894","14,894.00"
14894,20191024,1,1,"14,894","14,894.00"
14888,20191025,1,1,"14,888","14,888.00"
14885,20191023,1,1,"14,885","14,885.00"
14884,20191026,1,1,"14,884","14,884.00"
14882,20191025,1,1,"14,882","14,882.00"
14878,20191021,1,1,"14,878","14,878.00"
14873,20191025,1,1,"14,873","14,873.00"
14869,20191023,1,1,"14,869","14,869.00"
14868,20191021,1,1,"14,868","14,868.00"
14868,20191024,1,1,"14,868","14,868.00"
14867,20191021,1,1,"14,867","14,867.00"
14867,20191022,1,1,"14,867","14,867.00"
14863,20191026,1,1,"14,863","14,863.00"
14862,20191021,1,1,"14,862","14,862.00"
14855,20191020,1,1,"14,855","14,855.00"
14855,20191021,1,1,"14,855","14,855.00"
14855,20191024,1,1,"14,855","14,855.00"
14852,20191023,1,1,"14,852","14,852.00"
14852,20191026,1,1,"14,852","14,852.00"
14851,20191024,1,1,"14,851","14,851.00"
14849,20191021,1,1,"14,849","14,849.00"
14848,20191023,1,1,"14,848","14,848.00"
14846,20191021,1,1,"14,846","14,846.00"
14842,20191021,1,1,"14,842","14,842.00"
14842,20191022,1,1,"14,842","14,842.00"
14842,20191023,1,1,"14,842","14,842.00"
14834,20191023,1,1,"14,834","14,834.00"
14832,20191020,1,1,"14,832","14,832.00"
14828,20191020,1,1,"14,828","14,828.00"
14827,20191021,1,1,"14,827","14,827.00"
14827,20191026,1,1,"14,827","14,827.00"
14826,20191025,1,1,"14,826","14,826.00"
14826,20191026,1,1,"14,826","14,826.00"
14825,20191022,1,1,"14,825","14,825.00"
14825,20191026,1,1,"14,825","14,825.00"
14824,20191020,1,1,"14,824","14,824.00"
3706,20191020,4,3,"14,824","3,706.00"
14820,20191020,1,1,"14,820","14,820.00"
14820,20191026,1,1,"14,820","14,820.00"
14811,20191020,1,1,"14,811","14,811.00"
14810,20191020,1,1,"14,810","14,810.00"
14810,20191026,1,1,"14,810","14,810.00"
14809,20191023,1,1,"14,809","14,809.00"
14809,20191026,1,1,"14,809","14,809.00"
14804,20191026,1,1,"14,804","14,804.00"
14801,20191022,1,1,"14,801","14,801.00"
14800,20191022,1,1,"14,800","14,800.00"
14800,20191026,1,1,"14,800","14,800.00"
14793,20191026,1,1,"14,793","14,793.00"
14792,20191025,1,1,"14,792","14,792.00"
14792,20191026,1,1,"14,792","14,792.00"
14787,20191021,1,1,"14,787","14,787.00"
14787,20191022,1,1,"14,787","14,787.00"
14786,20191023,1,1,"14,786","14,786.00"
14783,20191021,1,1,"14,783","14,783.00"
14783,20191023,1,1,"14,783","14,783.00"
14780,20191021,1,1,"14,780","14,780.00"
14780,20191026,1,1,"14,780","14,780.00"
14778,20191022,1,1,"14,778","14,778.00"
14777,20191021,1,1,"14,777","14,777.00"
14777,20191026,1,1,"14,777","14,777.00"
14775,20191023,1,1,"14,775","14,775.00"
14774,20191021,1,1,"14,774","14,774.00"
14772,20191026,1,1,"14,772","14,772.00"
14771,20191026,1,1,"14,771","14,771.00"
14768,20191022,1,1,"14,768","14,768.00"
14768,20191026,1,1,"14,768","14,768.00"
14764,20191020,1,1,"14,764","14,764.00"
14764,20191024,1,1,"14,764","14,764.00"
14764,20191025,1,1,"14,764","14,764.00"
14763,20191024,1,1,"14,763","14,763.00"
14763,20191026,1,1,"14,763","14,763.00"
14760,20191020,1,1,"14,760","14,760.00"
14760,20191022,1,1,"14,760","14,760.00"
14752,20191026,1,1,"14,752","14,752.00"
14748,20191023,1,1,"14,748","14,748.00"
14748,20191026,1,1,"14,748","14,748.00"
14747,20191020,1,1,"14,747","14,747.00"
14746,20191022,1,1,"14,746","14,746.00"
14746,20191023,1,1,"14,746","14,746.00"
14745,20191020,1,1,"14,745","14,745.00"
14744,20191020,1,1,"14,744","14,744.00"
14744,20191022,1,1,"14,744","14,744.00"
14744,20191026,1,1,"14,744","14,744.00"
14742,20191021,1,1,"14,742","14,742.00"
14741,20191023,1,1,"14,741","14,741.00"
14738,20191024,1,1,"14,738","14,738.00"
14732,20191025,1,1,"14,732","14,732.00"
14727,20191021,1,1,"14,727","14,727.00"
14727,20191023,1,1,"14,727","14,727.00"
14726,20191025,1,1,"14,726","14,726.00"
14722,20191024,1,1,"14,722","14,722.00"
14721,20191022,1,1,"14,721","14,721.00"
14720,20191021,1,1,"14,720","14,720.00"
14720,20191024,1,1,"14,720","14,720.00"
14719,20191026,1,1,"14,719","14,719.00"
14717,20191021,1,1,"14,717","14,717.00"
14717,20191022,1,1,"14,717","14,717.00"
14716,20191020,1,1,"14,716","14,716.00"
14716,20191023,1,1,"14,716","14,716.00"
14716,20191025,1,1,"14,716","14,716.00"
14716,20191026,1,1,"14,716","14,716.00"
14712,20191024,1,1,"14,712","14,712.00"
14710,20191020,1,1,"14,710","14,710.00"
14710,20191022,1,1,"14,710","14,710.00"
14710,20191023,1,1,"14,710","14,710.00"
14710,20191025,1,1,"14,710","14,710.00"
14709,20191023,1,1,"14,709","14,709.00"
14708,20191025,1,1,"14,708","14,708.00"
14706,20191026,1,1,"14,706","14,706.00"
14705,20191022,1,1,"14,705","14,705.00"
14705,20191023,1,1,"14,705","14,705.00"
14705,20191024,1,1,"14,705","14,705.00"
14701,20191021,1,1,"14,701","14,701.00"
14701,20191025,1,1,"14,701","14,701.00"
14698,20191024,1,1,"14,698","14,698.00"
14697,20191023,1,1,"14,697","14,697.00"
14696,20191022,1,1,"14,696","14,696.00"
14696,20191023,1,1,"14,696","14,696.00"
14696,20191026,1,1,"14,696","14,696.00"
14695,20191026,1,1,"14,695","14,695.00"
14692,20191025,1,1,"14,692","14,692.00"
14691,20191026,1,1,"14,691","14,691.00"
14688,20191023,1,1,"14,688","14,688.00"
14684,20191022,1,1,"14,684","14,684.00"
14684,20191025,1,1,"14,684","14,684.00"
14683,20191021,1,1,"14,683","14,683.00"
14683,20191022,1,1,"14,683","14,683.00"
14683,20191023,1,1,"14,683","14,683.00"
14683,20191026,1,1,"14,683","14,683.00"
14682,20191023,1,1,"14,682","14,682.00"
14681,20191025,1,1,"14,681","14,681.00"
14676,20191026,1,1,"14,676","14,676.00"
14671,20191023,1,1,"14,671","14,671.00"
14544,20191022,1,1,"14,544","14,544.00"
14544,20191024,1,1,"14,544","14,544.00"
14451,20191026,1,1,"14,451","14,451.00"
7218,20191024,2,1,"14,436","7,218.00"
7210,20191025,2,1,"14,420","7,210.00"
14343,20191020,1,1,"14,343","14,343.00"
3581,20191020,4,4,"14,324","3,581.00"
3581,20191024,4,3,"14,324","3,581.00"
14319,20191025,1,1,"14,319","14,319.00"
7149,20191023,2,2,"14,298","7,149.00"
7149,20191024,2,1,"14,298","7,149.00"
14295,20191020,1,1,"14,295","14,295.00"
14153,20191021,1,1,"14,153","14,153.00"
7023,20191021,2,1,"14,046","7,023.00"
4638,20191024,3,3,"13,914","4,638.00"
6890,20191020,2,2,"13,780","6,890.00"
13699,20191020,1,1,"13,699","13,699.00"
13678,20191024,1,1,"13,678","13,678.00"
6805,20191020,2,2,"13,610","6,805.00"
6805,20191021,2,2,"13,610","6,805.00"
6805,20191025,2,2,"13,610","6,805.00"
6775,20191020,2,1,"13,550","6,775.00"
13539,20191022,1,1,"13,539","13,539.00"
13533,20191026,1,1,"13,533","13,533.00"
6666,20191026,2,2,"13,332","6,666.00"
6594,20191021,2,1,"13,188","6,594.00"
13130,20191026,1,1,"13,130","13,130.00"
6399,20191021,2,2,"12,798","6,399.00"
3199,20191020,4,4,"12,796","3,199.00"
4241,20191024,3,3,"12,723","4,241.00"
12652,20191022,1,1,"12,652","12,652.00"
12652,20191026,1,1,"12,652","12,652.00"
6316,20191020,2,2,"12,632","6,316.00"
6316,20191024,2,2,"12,632","6,316.00"
12567,20191022,1,1,"12,567","12,567.00"
12540,20191023,1,1,"12,540","12,540.00"
